scenario,scenario_name,tier,tier_label,year,from_node_id,to_node_id,flow_methanol_10kt,edge_spare_capacity_10kt,flow_to_spare_pct,edge_distance_km,segment_count,avg_unit_cost,segment_ids,edge_desc
S6,化工主导,mid,中档,2030,N067,N053,40.6275,494.64530972647526,8.213461080317499,67.88353726217804,1,1539.0,S115,鲁皖一期管道:枣庄->徐州
S6,化工主导,mid,中档,2030,N068,N136,156.4266,993.4995697821863,15.745009334457466,1.0,1,1205.0,S003,西部成品油管道:柳园->酒泉
S6,化工主导,mid,中档,2030,N077,N018,156.4266,997.8508598146202,15.676350675196172,233.1471451641557,1,2366.0,S006,西部成品油管道:武威->兰州
S6,化工主导,mid,中档,2030,N078,N144,69.0818,380.57836281469605,18.151793887882164,294.48902906980624,1,2672.0,S015,兰郑长成品油管道:武汉->长沙
S6,化工主导,mid,中档,2030,N084,N055,105.0171,184.55885049482794,56.901687303770345,106.86955196721219,1,1915.9375130335916,S017,大港-济南-枣庄成品油管道:沧州->德州
S6,化工主导,mid,中档,2030,N086,N065,40.6275,417.28772187724223,9.736088044294723,98.00774338545631,1,1690.0,S113,鲁皖一期管道:泰安->曲阜
S6,化工主导,mid,中档,2030,N089,N086,40.6275,395.5889364524727,10.270130495644212,50.398245413639174,1,1452.0,S112,鲁皖一期管道:济南->泰安
S6,化工主导,mid,中档,2030,N133,N078,136.1886,678.1742083164372,20.081654290287336,465.89075796209175,1,3529.0,S014,兰郑长成品油管道:郑州->武汉
S6,化工主导,mid,中档,2030,N136,N052,156.4266,993.4995697821863,15.745009334457466,190.68247460045217,1,2153.0,S004,西部成品油管道:酒泉->张掖
S6,化工主导,mid,中档,2030,N140,N036,15.6492,799.0875062711441,1.9583837661316106,414.53635969453006,1,3273.0,S029,抚顺-锦州-郑州成品油管道:锦州->固安
S6,化工主导,mid,中档,2035,N006,N024,1.3107,442.6232435170162,0.29612091529251366,270.92089606559665,1,2555.0,S053,西南成品油管网（南线）:东海岛->南宁
S6,化工主导,mid,中档,2035,N018,N033,148.3553,539.4297794503814,27.50224508390276,482.78375552822115,1,3614.0,S012,兰郑长成品油管道:兰州->咸阳
S6,化工主导,mid,中档,2035,N018,N057,34.1101,667.3856553305831,5.111002870312502,597.290904615042,1,4186.0,S034,兰成渝成品油管道:兰州->成都
S6,化工主导,mid,中档,2035,N033,N133,199.5504,1212.9433799680733,16.451748968303246,452.4888286733156,1,3462.0,S013,兰郑长成品油管道:咸阳->郑州
S6,化工主导,mid,中档,2035,N053,N046,22.5167,590.7167893391488,3.811758935308078,68.2755770992949,1,1541.0,S116,鲁皖一期管道:徐州->宿州
S6,化工主导,mid,中档,2035,N055,N089,165.1062,217.16003490666327,76.02973543035378,104.77585623653098,1,2237.544009855475,S018,大港-济南-枣庄成品油管道:德州->济南
S6,化工主导,mid,中档,2035,N065,N067,164.6369,441.2936038329033,37.30779203913867,94.47876262249402,1,1672.0,S114,鲁皖一期管道:曲阜->枣庄
S6,化工主导,mid,中档,2035,N067,N007,0.5892,600.490534575954,0.09811978142437715,99.71124775590306,1,1699.0,S118,鲁皖一期管道:枣庄->临沂
S6,化工主导,mid,中档,2035,N067,N053,164.0477,510.7553069775432,32.118648158698974,67.88353726217804,1,1539.0,S115,鲁皖一期管道:枣庄->徐州
S6,化工主导,mid,中档,2035,N078,N144,51.7344,416.6257040236907,12.417476766401867,294.48902906980624,1,2672.0,S015,兰郑长成品油管道:武汉->长沙
S6,化工主导,mid,中档,2035,N084,N055,190.1268,190.1268471093715,99.99997522213604,106.86955196721219,1,3684.003892139351,S017,大港-济南-枣庄成品油管道:沧州->德州
S6,化工主导,mid,中档,2035,N086,N065,164.6369,441.2936038329033,37.30779203913867,98.00774338545631,1,1690.0,S113,鲁皖一期管道:泰安->曲阜
S6,化工主导,mid,中档,2035,N089,N086,164.6369,420.5323573809044,39.14963904926757,50.398245413639174,1,1452.0,S112,鲁皖一期管道:济南->泰安
S6,化工主导,mid,中档,2035,N132,N133,23.531,800.0,2.941375,224.7582135830768,1,2324.0,S032,抚顺-锦州-郑州成品油管道:邯郸->郑州
S6,化工主导,mid,中档,2035,N133,N078,104.9953,712.9433799680733,14.727018014348047,465.89075796209175,1,3529.0,S014,兰郑长成品油管道:郑州->武汉
S6,化工主导,mid,中档,2035,N140,N036,46.6505,880.5126987403823,5.298106440342756,414.53635969453006,1,3273.0,S029,抚顺-锦州-郑州成品油管道:锦州->固安
S6,化工主导,mid,中档,2040,N006,N024,3.9721,515.5996589594037,0.7703845281854129,270.92089606559665,1,2555.0,S053,西南成品油管网（南线）:东海岛->南宁
S6,化工主导,mid,中档,2040,N018,N057,28.8528,672.2677915772992,4.291861124612932,597.290904615042,1,4186.0,S034,兰成渝成品油管道:兰州->成都
S6,化工主导,mid,中档,2040,N033,N133,32.2666,1220.9459283356648,2.642754216313599,452.4888286733156,1,3462.0,S013,兰郑长成品油管道:咸阳->郑州
S6,化工主导,mid,中档,2040,N053,N046,81.2339,594.0855871798838,13.67377053963154,68.2755770992949,1,1541.0,S116,鲁皖一期管道:徐州->宿州
S6,化工主导,mid,中档,2040,N055,N089,195.2467,220.92758661033338,88.3758805297463,104.77585623653098,1,2707.068087706476,S018,大港-济南-枣庄成品油管道:德州->济南
S6,化工主导,mid,中档,2040,N065,N067,195.2467,455.2629951521817,42.88657371213193,94.47876262249402,1,1672.0,S114,鲁皖一期管道:曲阜->枣庄
S6,化工主导,mid,中档,2040,N067,N007,0.5351,604.3680408754009,0.08853876509170322,99.71124775590306,1,1699.0,S118,鲁皖一期管道:枣庄->临沂
S6,化工主导,mid,中档,2040,N067,N053,209.7645,520.0134834621572,40.33828096214454,67.88353726217804,1,1539.0,S115,鲁皖一期管道:枣庄->徐州
S6,化工主导,mid,中档,2040,N078,N144,31.1511,399.82552581588743,7.791173396554109,294.48902906980624,1,2672.0,S015,兰郑长成品油管道:武汉->长沙
S6,化工主导,mid,中档,2040,N084,N055,195.2467,195.24676984937275,99.99996422508151,106.86955196721219,1,3683.997106225099,S017,大港-济南-枣庄成品油管道:沧州->德州
S6,化工主导,mid,中档,2040,N086,N065,195.2467,455.2629951521817,42.88657371213193,98.00774338545631,1,1690.0,S113,鲁皖一期管道:泰安->曲阜
S6,化工主导,mid,中档,2040,N089,N086,195.2467,435.66941949894976,44.81533274117503,50.398245413639174,1,1452.0,S112,鲁皖一期管道:济南->泰安
S6,化工主导,mid,中档,2040,N132,N133,130.3179,800.0,16.2897375,224.7582135830768,1,2324.0,S032,抚顺-锦州-郑州成品油管道:邯郸->郑州
S6,化工主导,mid,中档,2040,N133,N078,73.4851,720.9459283356648,10.192872601367425,465.89075796209175,1,3529.0,S014,兰郑长成品油管道:郑州->武汉
S6,化工主导,mid,中档,2040,N140,N036,83.7279,944.2994237852738,8.866668547183087,414.53635969453006,1,3273.0,S029,抚顺-锦州-郑州成品油管道:锦州->固安
S6,化工主导,mid,中档,2045,N006,N024,5.9479,577.1160102666713,1.0306246741017666,270.92089606559665,1,2555.0,S053,西南成品油管网（南线）:东海岛->南宁
S6,化工主导,mid,中档,2045,N018,N057,24.8867,675.4208298851844,3.6846213351504895,597.290904615042,1,4186.0,S034,兰成渝成品油管道:兰州->成都
S6,化工主导,mid,中档,2045,N053,N046,81.792,599.3703686137759,13.646320252562466,68.2755770992949,1,1541.0,S116,鲁皖一期管道:徐州->宿州
S6,化工主导,mid,中档,2045,N055,N089,153.4114,225.11672712290286,68.14749039783472,104.77585623653098,1,2123.445543160417,S018,大港-济南-枣庄成品油管道:德州->济南
S6,化工主导,mid,中档,2045,N065,N067,153.4114,473.7331914983547,32.383502518533746,94.47876262249402,1,1672.0,S114,鲁皖一期管道:曲阜->枣庄
S6,化工主导,mid,中档,2045,N067,N007,0.4919,608.9254696146957,0.0807816431641881,99.71124775590306,1,1699.0,S118,鲁皖一期管道:枣庄->临沂
S6,化工主导,mid,中档,2045,N067,N053,199.9409,533.0043471983331,37.51205802559827,67.88353726217804,1,1539.0,S115,鲁皖一期管道:枣庄->徐州
S6,化工主导,mid,中档,2045,N078,N144,14.6123,416.6531646570812,3.5070656458415206,294.48902906980624,1,2672.0,S015,兰郑长成品油管道:武汉->长沙
S6,化工主导,mid,中档,2045,N084,N055,153.4114,202.56554806584865,75.73420133127972,106.86955196721219,1,2243.6941948251565,S017,大港-济南-枣庄成品油管道:沧州->德州
S6,化工主导,mid,中档,2045,N086,N065,153.4114,473.7331914983547,32.383502518533746,98.00774338545631,1,1690.0,S113,鲁皖一期管道:泰安->曲阜
S6,化工主导,mid,中档,2045,N089,N086,153.4114,455.4314468786014,33.68485005843106,50.398245413639174,1,1452.0,S112,鲁皖一期管道:济南->泰安
S6,化工主导,mid,中档,2045,N132,N133,114.8637,800.0,14.3579625,224.7582135830768,1,2324.0,S032,抚顺-锦州-郑州成品油管道:邯郸->郑州
S6,化工主导,mid,中档,2045,N133,N078,49.2138,772.4166197136509,6.371406148438968,465.89075796209175,1,3529.0,S014,兰郑长成品油管道:郑州->武汉
S6,化工主导,mid,中档,2045,N140,N036,92.0064,1018.6653925666984,9.032053181680634,414.53635969453006,1,3273.0,S029,抚顺-锦州-郑州成品油管道:锦州->固安
S6,化工主导,mid,中档,2050,N006,N024,6.7854,637.6076647756784,1.064196742739475,270.92089606559665,1,2555.0,S053,西南成品油管网（南线）:东海岛->南宁
S6,化工主导,mid,中档,2050,N018,N057,23.1206,679.0523626601046,3.4048331574059882,597.290904615042,1,4186.0,S034,兰成渝成品油管道:兰州->成都
S6,化工主导,mid,中档,2050,N053,N046,80.2949,607.2788165492509,13.222081490716384,68.2755770992949,1,1541.0,S116,鲁皖一期管道:徐州->宿州
S6,化工主导,mid,中档,2050,N055,N089,131.1504,236.7892894109654,55.38696464111547,104.77585623653098,1,1869.891282070051,S018,大港-济南-枣庄成品油管道:德州->济南
S6,化工主导,mid,中档,2050,N065,N067,131.1504,503.4193919846887,26.05191657058552,94.47876262249402,1,1672.0,S114,鲁皖一期管道:曲阜->枣庄
S6,化工主导,mid,中档,2050,N067,N007,0.4695,617.2955305548358,0.07605757319804426,99.71124775590306,1,1699.0,S118,鲁皖一期管道:枣庄->临沂
S6,化工主导,mid,中档,2050,N067,N053,193.0602,551.7510752633809,34.990452879107096,67.88353726217804,1,1539.0,S115,鲁皖一期管道:枣庄->徐州
S6,化工主导,mid,中档,2050,N078,N144,5.9085,431.2253864532579,1.3701651585488102,294.48902906980624,1,2672.0,S015,兰郑长成品油管道:武汉->长沙
S6,化工主导,mid,中档,2050,N084,N055,131.1504,217.86652215350006,60.19759194925628,106.86955196721219,1,1988.1036855396553,S017,大港-济南-枣庄成品油管道:沧州->德州
S6,化工主导,mid,中档,2050,N086,N065,131.1504,503.4193919846887,26.05191657058552,98.00774338545631,1,1690.0,S113,鲁皖一期管道:泰安->曲阜
S6,化工主导,mid,中档,2050,N089,N086,131.1504,488.6906307927394,26.837101375823742,50.398245413639174,1,1452.0,S112,鲁皖一期管道:济南->泰安
S6,化工主导,mid,中档,2050,N132,N133,90.856,800.0,11.357,224.7582135830768,1,2324.0,S032,抚顺-锦州-郑州成品油管道:邯郸->郑州
S6,化工主导,mid,中档,2050,N133,N078,37.7441,824.2433525391467,4.579242269134028,465.89075796209175,1,3529.0,S014,兰郑长成品油管道:郑州->武汉
S6,化工主导,mid,中档,2050,N140,N036,91.9362,1091.8228977611855,8.420431572603748,414.53635969453006,1,3273.0,S029,抚顺-锦州-郑州成品油管道:锦州->固安
S6,化工主导,mid,中档,2055,N006,N024,7.3348,714.0368887881559,1.027229841366939,270.92089606559665,1,2555.0,S053,西南成品油管网（南线）:东海岛->南宁
S6,化工主导,mid,中档,2055,N018,N057,21.9339,687.1686941372941,3.191923640749804,597.290904615042,1,4186.0,S034,兰成渝成品油管道:兰州->成都
S6,化工主导,mid,中档,2055,N053,N046,79.3471,618.6191010252712,12.826487230752123,68.2755770992949,1,1541.0,S116,鲁皖一期管道:徐州->宿州
S6,化工主导,mid,中档,2055,N055,N089,115.6513,249.81140209152736,46.29544489631703,104.77585623653098,1,1724.0,S018,大港-济南-枣庄成品油管道:德州->济南
S6,化工主导,mid,中档,2055,N065,N067,115.6513,555.6486045010747,20.813747944862573,94.47876262249402,1,1672.0,S114,鲁皖一期管道:曲阜->枣庄
S6,化工主导,mid,中档,2055,N067,N007,0.4534,630.8494065855263,0.07187135238091583,99.71124775590306,1,1699.0,S118,鲁皖一期管道:枣庄->临沂
S6,化工主导,mid,中档,2055,N067,N053,188.2533,587.5589068210993,32.03990235098582,67.88353726217804,1,1539.0,S115,鲁皖一期管道:枣庄->徐州
S6,化工主导,mid,中档,2055,N084,N055,115.6513,234.66241741988162,49.28411684818922,106.86955196721219,1,1734.0,S017,大港-济南-枣庄成品油管道:沧州->德州
S6,化工主导,mid,中档,2055,N086,N065,115.6513,555.6486045010747,20.813747944862573,98.00774338545631,1,1690.0,S113,鲁皖一期管道:泰安->曲阜
S6,化工主导,mid,中档,2055,N089,N086,115.6513,544.9010977779958,21.224273629031813,50.398245413639174,1,1452.0,S112,鲁皖一期管道:济南->泰安
S6,化工主导,mid,中档,2055,N132,N133,74.2136,800.0,9.2767,224.7582135830768,1,2324.0,S032,抚顺-锦州-郑州成品油管道:邯郸->郑州
S6,化工主导,mid,中档,2055,N133,N078,30.192,909.0684057891873,3.321202211816997,465.89075796209175,1,3529.0,S014,兰郑长成品油管道:郑州->武汉
S6,化工主导,mid,中档,2055,N140,N036,91.8858,1161.8540670875645,7.908549154570797,414.53635969453006,1,3273.0,S029,抚顺-锦州-郑州成品油管道:锦州->固安
S6,化工主导,mid,中档,2060,N006,N024,7.6005,777.6230446099424,0.977401589714002,270.92089606559665,1,2555.0,S053,西南成品油管网（南线）:东海岛->南宁
S6,化工主导,mid,中档,2060,N018,N057,21.3174,695.8883450140861,3.0633362597225986,597.290904615042,1,4186.0,S034,兰成渝成品油管道:兰州->成都
S6,化工主导,mid,中档,2060,N053,N046,78.94,639.9646516167563,12.335056287964061,68.2755770992949,1,1541.0,S116,鲁皖一期管道:徐州->宿州
S6,化工主导,mid,中档,2060,N055,N089,106.807,276.37402868051674,38.64581650813033,104.77585623653098,1,1724.0,S018,大港-济南-枣庄成品油管道:德州->济南
S6,化工主导,mid,中档,2060,N065,N067,106.807,626.2609051227721,17.054713000017394,94.47876262249402,1,1672.0,S114,鲁皖一期管道:曲阜->枣庄
S6,化工主导,mid,中档,2060,N067,N007,0.4436,649.5345123877524,0.06829506231613205,99.71124775590306,1,1699.0,S118,鲁皖一期管道:枣庄->临沂
S6,化工主导,mid,中档,2060,N067,N053,185.4875,633.6292689510332,29.273821316220555,67.88353726217804,1,1539.0,S115,鲁皖一期管道:枣庄->徐州
S6,化工主导,mid,中档,2060,N084,N055,106.807,270.05372385270437,39.550278543189364,106.86955196721219,1,1734.0,S017,大港-济南-枣庄成品油管道:沧州->德州
S6,化工主导,mid,中档,2060,N086,N065,106.807,626.2609051227721,17.054713000017394,98.00774338545631,1,1690.0,S113,鲁皖一期管道:泰安->曲阜
S6,化工主导,mid,中档,2060,N089,N086,106.807,623.6266925275847,17.126752475444377,50.398245413639174,1,1452.0,S112,鲁皖一期管道:济南->泰安
S6,化工主导,mid,中档,2060,N132,N133,67.9771,800.0,8.4971375,224.7582135830768,1,2324.0,S032,抚顺-锦州-郑州成品油管道:邯郸->郑州
S6,化工主导,mid,中档,2060,N133,N078,29.6529,995.2883117109299,2.979327663260286,465.89075796209175,1,3529.0,S014,兰郑长成品油管道:郑州->武汉
S6,化工主导,mid,中档,2060,N140,N036,91.8547,1242.5970991866527,7.392154710494969,414.53635969453006,1,3273.0,S029,抚顺-锦州-郑州成品油管道:锦州->固安
S6,化工主导,high,高档,2025,N018,N033,171.463,436.9476525974279,39.2410850546378,482.78375552822115,1,3614.0,S012,兰郑长成品油管道:兰州->咸阳
S6,化工主导,high,高档,2025,N018,N057,104.0387,637.2002561058623,16.32747303584187,597.290904615042,1,4186.0,S034,兰成渝成品油管道:兰州->成都
S6,化工主导,high,高档,2025,N033,N133,131.6015,1138.2823286391263,11.561411144573965,452.4888286733156,1,3462.0,S013,兰郑长成品油管道:咸阳->郑州
S6,化工主导,high,高档,2025,N034,N068,211.366,991.4819700022991,21.31818897317012,539.1852382576222,1,3896.0,S002,西部成品油管道:哈密->柳园
S6,化工主导,high,高档,2025,N052,N077,211.366,991.5947786368739,21.31576371252789,220.44441556684987,1,2302.0,S005,西部成品油管道:张掖->武威
S6,化工主导,high,高档,2025,N068,N136,211.366,991.541850008519,21.316901550669197,1.0,1,1205.0,S003,西部成品油管道:柳园->酒泉
S6,化工主导,high,高档,2025,N077,N018,211.366,997.3030978452247,21.19375749024322,233.1471451641557,1,2366.0,S006,西部成品油管道:武威->兰州
S6,化工主导,high,高档,2025,N136,N052,211.366,991.541850008519,21.316901550669197,190.68247460045217,1,2153.0,S004,西部成品油管道:酒泉->张掖
S6,化工主导,high,高档,2030,N018,N033,425.2763,496.7898411927255,85.6048704576907,482.78375552822115,1,4467.040364581802,S012,兰郑长成品油管道:兰州->咸阳
S6,化工主导,high,高档,2030,N018,N057,99.685,651.116647298594,15.309852760420315,597.290904615042,1,4186.0,S034,兰成渝成品油管道:兰州->成都
S6,化工主导,high,高档,2030,N033,N133,414.2177,1178.1742083164372,35.15759359491498,452.4888286733156,1,3462.0,S013,兰郑长成品油管道:咸阳->郑州
S6,化工主导,high,高档,2030,N034,N068,393.4366,993.443090799389,39.603335474749265,539.1852382576222,1,3896.0,S002,西部成品油管道:哈密->柳园
S6,化工主导,high,高档,2030,N052,N077,393.4366,993.5497082407396,39.59908565588037,220.44441556684987,1,2302.0,S005,西部成品油管道:张掖->武威
S6,化工主导,high,高档,2030,N068,N136,393.4366,993.4995697821863,39.60108408363545,1.0,1,1205.0,S003,西部成品油管道:柳园->酒泉
S6,化工主导,high,高档,2030,N077,N018,393.4366,997.8508598146202,39.428397152766124,233.1471451641557,1,2366.0,S006,西部成品油管道:武威->兰州
S6,化工主导,high,高档,2030,N078,N144,57.0713,380.57836281469605,14.99593922731442,294.48902906980624,1,2672.0,S015,兰郑长成品油管道:武汉->长沙
S6,化工主导,high,高档,2030,N084,N055,49.6754,184.55885049482794,26.915750649082042,106.86955196721219,1,1734.0,S017,大港-济南-枣庄成品油管道:沧州->德州
S6,化工主导,high,高档,2030,N133,N078,176.3873,678.1742083164372,26.009143054537603,465.89075796209175,1,3529.0,S014,兰郑长成品油管道:郑州->武汉
S6,化工主导,high,高档,2030,N136,N052,393.4366,993.4995697821863,39.60108408363545,190.68247460045217,1,2153.0,S004,西部成品油管道:酒泉->张掖
S6,化工主导,high,高档,2035,N018,N033,400.3357,539.4297794503814,74.21460869436932,482.78375552822115,1,4103.417631252971,S012,兰郑长成品油管道:兰州->咸阳
S6,化工主导,high,高档,2035,N018,N057,94.1115,667.3856553305831,14.10151675396481,597.290904615042,1,4186.0,S034,兰成渝成品油管道:兰州->成都
S6,化工主导,high,高档,2035,N033,N133,425.3388,1212.9433799680733,35.06666568485626,452.4888286733156,1,3462.0,S013,兰郑长成品油管道:咸阳->郑州
S6,化工主导,high,高档,2035,N034,N068,277.4275,994.4230251384394,27.898338331554395,539.1852382576222,1,3896.0,S002,西部成品油管道:哈密->柳园
S6,化工主导,high,高档,2035,N052,N077,277.4275,994.5268041103661,27.895427137146612,220.44441556684987,1,2302.0,S005,西部成品油管道:张掖->武威
S6,化工主导,high,高档,2035,N055,N089,51.2959,217.16003490666327,23.62124320989693,104.77585623653098,1,1724.0,S018,大港-济南-枣庄成品油管道:德州->济南
S6,化工主导,high,高档,2035,N065,N067,47.5058,441.2936038329033,10.765123171372357,94.47876262249402,1,1672.0,S114,鲁皖一期管道:曲阜->枣庄
S6,化工主导,high,高档,2035,N067,N053,47.5058,510.7553069775432,9.301087889056182,67.88353726217804,1,1539.0,S115,鲁皖一期管道:枣庄->徐州
S6,化工主导,high,高档,2035,N068,N136,277.4275,994.4779080953326,27.896798686191154,1.0,1,1205.0,S003,西部成品油管道:柳园->酒泉
S6,化工主导,high,高档,2035,N077,N018,277.4275,998.1179063314556,27.795062911923324,233.1471451641557,1,2366.0,S006,西部成品油管道:武威->兰州
S6,化工主导,high,高档,2035,N078,N144,105.1355,416.6257040236907,25.2350008615939,294.48902906980624,1,2672.0,S015,兰郑长成品油管道:武汉->长沙
S6,化工主导,high,高档,2035,N084,N055,158.3161,190.1268471093715,83.2686716300133,106.86955196721219,1,2470.6938675220017,S017,大港-济南-枣庄成品油管道:沧州->德州
S6,化工主导,high,高档,2035,N086,N065,47.5058,441.2936038329033,10.765123171372357,98.00774338545631,1,1690.0,S113,鲁皖一期管道:泰安->曲阜
S6,化工主导,high,高档,2035,N089,N086,47.5058,420.5323573809044,11.296586140450259,50.398245413639174,1,1452.0,S112,鲁皖一期管道:济南->泰安
S6,化工主导,high,高档,2035,N133,N078,210.6057,712.9433799680733,29.540312164681477,465.89075796209175,1,3529.0,S014,兰郑长成品油管道:郑州->武汉
S6,化工主导,high,高档,2035,N136,N052,277.4275,994.4779080953326,27.896798686191154,190.68247460045217,1,2153.0,S004,西部成品油管道:酒泉->张掖
S6,化工主导,high,高档,2035,N140,N036,0.556,880.5126987403823,0.06314502911717071,414.53635969453006,1,3273.0,S029,抚顺-锦州-郑州成品油管道:锦州->固安
S6,化工主导,high,高档,2040,N018,N033,236.4389,546.8891524390867,43.23342288752654,482.78375552822115,1,3614.0,S012,兰郑长成品油管道:兰州->咸阳
S6,化工主导,high,高档,2040,N018,N057,88.8542,672.2677915772992,13.217084190739978,597.290904615042,1,4186.0,S034,兰成渝成品油管道:兰州->成都
S6,化工主导,high,高档,2040,N033,N133,291.1717,1220.9459283356648,23.848042181270987,452.4888286733156,1,3462.0,S013,兰郑长成品油管道:咸阳->郑州
S6,化工主导,high,高档,2040,N034,N068,31.7335,995.5931311564577,3.187396438054882,539.1852382576222,1,3896.0,S002,西部成品油管道:哈密->柳园
S6,化工主导,high,高档,2040,N052,N077,31.7335,995.6759313502449,3.1871313748606855,220.44441556684987,1,2302.0,S005,西部成品油管道:张掖->武威
S6,化工主导,high,高档,2040,N055,N089,126.109,220.92758661033338,57.081599421274596,104.77585623653098,1,1910.0913971247096,S018,大港-济南-枣庄成品油管道:德州->济南
S6,化工主导,high,高档,2040,N065,N067,123.6605,455.2629951521817,27.162431675050534,94.47876262249402,1,1672.0,S114,鲁皖一期管道:曲阜->枣庄
S6,化工主导,high,高档,2040,N067,N053,123.6605,520.0134834621572,23.78024876906853,67.88353726217804,1,1539.0,S115,鲁皖一期管道:枣庄->徐州
S6,化工主导,high,高档,2040,N068,N136,31.7335,995.6368553095967,3.1872564611052248,1.0,1,1205.0,S003,西部成品油管道:柳园->酒泉
S6,化工主导,high,高档,2040,N077,N018,31.7335,998.5183491968304,3.1780587733340306,233.1471451641557,1,2366.0,S006,西部成品油管道:武威->兰州
S6,化工主导,high,高档,2040,N078,N144,85.0883,399.82552581588743,21.281357618768357,294.48902906980624,1,2672.0,S015,兰郑长成品油管道:武汉->长沙
S6,化工主导,high,高档,2040,N084,N055,195.2467,195.24676984937275,99.99996422508151,106.86955196721219,1,3683.997106225099,S017,大港-济南-枣庄成品油管道:沧州->德州
S6,化工主导,high,高档,2040,N086,N065,123.6605,455.2629951521817,27.162431675050534,98.00774338545631,1,1690.0,S113,鲁皖一期管道:泰安->曲阜
S6,化工主导,high,高档,2040,N089,N086,123.6605,435.66941949894976,28.384021109909025,50.398245413639174,1,1452.0,S112,鲁皖一期管道:济南->泰安
S6,化工主导,high,高档,2040,N132,N133,74.9762,800.0,9.372025,224.7582135830768,1,2324.0,S032,抚顺-锦州-郑州成品油管道:邯郸->郑州
S6,化工主导,high,高档,2040,N133,N078,179.6316,720.9459283356648,24.916098827922838,465.89075796209175,1,3529.0,S014,兰郑长成品油管道:郑州->武汉
S6,化工主导,high,高档,2040,N136,N052,31.7335,995.6368553095967,3.1872564611052248,190.68247460045217,1,2153.0,S004,西部成品油管道:酒泉->张掖
S6,化工主导,high,高档,2040,N140,N036,37.6334,944.2994237852738,3.9853248929396297,414.53635969453006,1,3273.0,S029,抚顺-锦州-郑州成品油管道:锦州->固安
S6,化工主导,high,高档,2045,N006,N024,1.2964,577.1160102666713,0.22463421165546332,270.92089606559665,1,2555.0,S053,西南成品油管网（南线）:东海岛->南宁
S6,化工主导,high,高档,2045,N018,N033,89.0073,611.3539884700067,14.559044625316409,482.78375552822115,1,3614.0,S012,兰郑长成品油管道:兰州->咸阳
S6,化工主导,high,高档,2045,N018,N057,84.888,675.4208298851844,12.568164356795188,597.290904615042,1,4186.0,S034,兰成渝成品油管道:兰州->成都
S6,化工主导,high,高档,2045,N033,N133,165.142,1272.416619713651,12.978610734993708,452.4888286733156,1,3462.0,S013,兰郑长成品油管道:咸阳->郑州
S6,化工主导,high,高档,2045,N055,N089,162.7848,225.11672712290286,72.31128582956315,104.77585623653098,1,2186.8171672048006,S018,大港-济南-枣庄成品油管道:德州->济南
S6,化工主导,high,高档,2045,N065,N067,161.376,473.7331914983547,34.06474422651056,94.47876262249402,1,1672.0,S114,鲁皖一期管道:曲阜->枣庄
S6,化工主导,high,高档,2045,N067,N053,161.376,533.0043471983331,30.276676137493364,67.88353726217804,1,1539.0,S115,鲁皖一期管道:枣庄->徐州
S6,化工主导,high,高档,2045,N078,N144,68.9804,416.6531646570812,16.555832488821505,294.48902906980624,1,2672.0,S015,兰郑长成品油管道:武汉->长沙
S6,化工主导,high,高档,2045,N084,N055,202.5655,202.56554806584865,99.99997627145923,106.86955196721219,1,3684.0008639180905,S017,大港-济南-枣庄成品油管道:沧州->德州
S6,化工主导,high,高档,2045,N086,N065,161.376,473.7331914983547,34.06474422651056,98.00774338545631,1,1690.0,S113,鲁皖一期管道:泰安->曲阜
S6,化工主导,high,高档,2045,N089,N086,161.376,455.4314468786014,35.43365332060963,50.398245413639174,1,1452.0,S112,鲁皖一期管道:济南->泰安
S6,化工主导,high,高档,2045,N132,N133,154.3389,800.0,19.2923625,224.7582135830768,1,2324.0,S032,抚顺-锦州-郑州成品油管道:邯郸->郑州
S6,化工主导,high,高档,2045,N133,N078,155.7912,772.4166197136509,20.16932261992947,465.89075796209175,1,3529.0,S014,兰郑长成品油管道:郑州->武汉
S6,化工主导,high,高档,2045,N140,N036,67.481,1018.6653925666984,6.624452002827964,414.53635969453006,1,3273.0,S029,抚顺-锦州-郑州成品油管道:锦州->固安
S6,化工主导,high,高档,2050,N006,N024,2.1338,637.6076647756784,0.33465720659909387,270.92089606559665,1,2555.0,S053,西南成品油管网（南线）:东海岛->南宁
S6,化工主导,high,高档,2050,N018,N033,31.1007,677.8438288046427,4.588180739927241,482.78375552822115,1,3614.0,S012,兰郑长成品油管道:兰州->咸阳
S6,化工主导,high,高档,2050,N018,N057,83.122,679.0523626601046,12.240882230993163,597.290904615042,1,4186.0,S034,兰成渝成品油管道:兰州->成都
S6,化工主导,high,高档,2050,N033,N133,115.4048,1324.2433525391466,8.714772838294346,452.4888286733156,1,3462.0,S013,兰郑长成品油管道:咸阳->郑州
S6,化工主导,high,高档,2050,N055,N089,192.189,236.7892894109654,81.16456638646426,104.77585623653098,1,2350.171112810827,S018,大港-济南-枣庄成品油管道:德州->济南
S6,化工主导,high,高档,2050,N065,N067,191.2797,503.4193919846887,37.99609292877969,94.47876262249402,1,1672.0,S114,鲁皖一期管道:曲阜->枣庄
S6,化工主导,high,高档,2050,N067,N053,191.2797,551.7510752633809,34.66775300957805,67.88353726217804,1,1539.0,S115,鲁皖一期管道:枣庄->徐州
S6,化工主导,high,高档,2050,N078,N144,60.5033,431.2253864532579,14.03055151683612,294.48902906980624,1,2672.0,S015,兰郑长成品油管道:武汉->长沙
