province_key,city_code,proxy_weight,wind_solar_basis,industrial_basis,water_basis,source_ids,evidence_grade,proxy_method,evidence_note,sensitivity_priority,review_status,is_verified_project
广西,450900,0.07142857142857142,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
广西,451000,0.07142857142857142,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
广西,451100,0.07142857142857142,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
广西,451200,0.07142857142857142,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
广西,451300,0.07142857142857142,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
广西,451400,0.07142857142857142,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
新疆,650100,0.07142857142857142,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
新疆,650200,0.07142857142857142,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
新疆,650400,0.07142857142857142,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
新疆,650500,0.07142857142857142,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
新疆,652300,0.07142857142857142,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
新疆,652700,0.07142857142857142,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
新疆,652800,0.07142857142857142,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
新疆,652900,0.07142857142857142,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
新疆,653000,0.07142857142857142,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
新疆,653100,0.07142857142857142,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
新疆,653200,0.07142857142857142,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
新疆,654000,0.07142857142857142,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
新疆,654200,0.07142857142857142,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
新疆,654300,0.07142857142857142,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
江苏,320100,0.07692307692307693,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
江苏,320200,0.07692307692307693,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
江苏,320300,0.07692307692307693,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
江苏,320400,0.07692307692307693,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
江苏,320500,0.07692307692307693,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
江苏,320600,0.07692307692307693,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
江苏,320700,0.07692307692307693,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
江苏,320800,0.07692307692307693,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
江苏,320900,0.07692307692307693,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
江苏,321000,0.07692307692307693,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
江苏,321100,0.07692307692307693,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
江苏,321200,0.07692307692307693,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
江苏,321300,0.07692307692307693,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
江西,360100,0.09090909090909091,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
江西,360200,0.09090909090909091,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
江西,360300,0.09090909090909091,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
江西,360400,0.09090909090909091,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
江西,360500,0.09090909090909091,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
江西,360600,0.09090909090909091,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
江西,360700,0.09090909090909091,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
江西,360800,0.09090909090909091,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
江西,360900,0.09090909090909091,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
江西,361000,0.09090909090909091,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
江西,361100,0.09090909090909091,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
河北,130100,0.09090909090909091,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
河北,130200,0.09090909090909091,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
河北,130300,0.09090909090909091,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
河北,130400,0.09090909090909091,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
河北,130500,0.09090909090909091,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
河北,130600,0.09090909090909091,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
河北,130700,0.09090909090909091,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
河北,130800,0.09090909090909091,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
河北,130900,0.09090909090909091,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
河北,131000,0.09090909090909091,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
河北,131100,0.09090909090909091,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
河南,410100,0.058823529411764705,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
河南,410200,0.058823529411764705,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
河南,410300,0.058823529411764705,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
河南,410400,0.058823529411764705,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
河南,410500,0.058823529411764705,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
河南,410600,0.058823529411764705,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
河南,410700,0.058823529411764705,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
河南,410800,0.058823529411764705,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
河南,410900,0.058823529411764705,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
河南,411000,0.058823529411764705,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
河南,411100,0.058823529411764705,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
河南,411200,0.058823529411764705,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
河南,411300,0.058823529411764705,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
河南,411400,0.058823529411764705,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
